Salario;lat;lon;Cidade
2359.72;-217.595;-433.398;Juiz de Fora
2360.85;-199.102;-439.266;Belo Horizonte
2362.72;-199.102;-439.266;Belo Horizonte
2362.80;-195.811;-426.471;Timoteo
2365.4;-199.102;-439.266;Belo Horizonte
2365.4;-199.102;-439.266;Belo Horizonte
2365.4;-199.102;-439.266;Belo Horizonte
2367.22;-215.556;-454.364;Varginha
2368.38;-199.321;-440.539;Contagem
2368.38;-199.321;-440.539;Contagem
2369.7;-199.102;-439.266;Belo Horizonte
2371.70;-199.102;-439.266;Belo Horizonte
2372.92;-199.102;-439.266;Belo Horizonte
2373.66;-199.102;-439.266;Belo Horizonte
2374.65;-199.102;-439.266;Belo Horizonte
2382.1;-199.321;-440.539;Contagem
2382.72;-199.102;-439.266;Belo Horizonte
2391.22;-199.102;-439.266;Belo Horizonte
2398.2;-199.758;-438.509;Nova Lima
2400.61;-199.102;-439.266;Belo Horizonte
2400.61;-199.102;-439.266;Belo Horizonte
2400.61;-199.102;-439.266;Belo Horizonte
2401.71;-199.668;-442.008;Betim
2407.19;-199.102;-439.266;Belo Horizonte
2407.20;-19.884;-438.263;Sabara
2409.26;-199.102;-439.266;Belo Horizonte
2412.90;-199.668;-442.008;Betim
2412.90;-199.668;-442.008;Betim
2412.90;-199.668;-442.008;Betim
2412.90;-199.668;-442.008;Betim
2412.90;-199.668;-442.008;Betim
2412.90;-199.668;-442.008;Betim
2412.90;-199.668;-442.008;Betim
2415.6;-199.166;-468.264;Tapira
2415.53;-199.102;-439.266;Belo Horizonte
2423.97;-199.321;-440.539;Contagem
2428.32;-196.239;-432.312;Itabira
2431.68;-199.102;-439.266;Belo Horizonte
2432.88;-199.668;-442.008;Betim
2434.9;-213.184;-428.572;Astolfo Dutra
2437.43;-199.758;-438.509;Nova Lima
2439.60;-199.102;-439.266;Belo Horizonte
2442.66;-199.102;-439.266;Belo Horizonte
2443.28;-199.321;-440.539;Contagem
2443.92;-199.102;-439.266;Belo Horizonte
2444.33;-199.321;-440.539;Contagem
2446.96;-214.634;-435.499;Santos Dumont
2446.96;-199.102;-439.266;Belo Horizonte
2446.96;-199.102;-439.266;Belo Horizonte
2446.96;-199.102;-439.266;Belo Horizonte
2464.88;-199.102;-439.266;Belo Horizonte
2467.37;-199.102;-439.266;Belo Horizonte
2467.37;-199.102;-439.266;Belo Horizonte
2467.37;-199.102;-439.266;Belo Horizonte
2467.37;-199.102;-439.266;Belo Horizonte
2468.92;-199.102;-439.266;Belo Horizonte
2476.24;-199.102;-439.266;Belo Horizonte
2476.69;-199.321;-440.539;Contagem
2478.17;-199.102;-439.266;Belo Horizonte
2478.17;-199.102;-439.266;Belo Horizonte
2478.17;-199.102;-439.266;Belo Horizonte
2478.17;-199.102;-439.266;Belo Horizonte
2483.29;-199.102;-439.266;Belo Horizonte
2483.29;-199.102;-439.266;Belo Horizonte
2483.29;-199.102;-439.266;Belo Horizonte
2488.47;-195.902;-469.438;Araxa
2497.54;-199.758;-438.509;Nova Lima
2500.38;-199.102;-439.266;Belo Horizonte
2503.16;-199.102;-439.266;Belo Horizonte
2503.16;-199.102;-439.266;Belo Horizonte
2503.75;-199.102;-439.266;Belo Horizonte
2504.25;-199.102;-439.266;Belo Horizonte
2505.68;-200.252;-440.569;Ibirite
2506.22;-195.811;-426.471;Timoteo
2506.74;-199.102;-439.266;Belo Horizonte
2511.77;-199.102;-439.266;Belo Horizonte
2514.8;-199.102;-439.266;Belo Horizonte
2514.15;-199.321;-440.539;Contagem
2516.67;-199.102;-439.266;Belo Horizonte
2516.80;-195.902;-469.438;Araxa
2517.50;-199.758;-438.509;Nova Lima
2522.81;-199.102;-439.266;Belo Horizonte
2524.69;-201.446;-448.912;Divinopolis
2525.9;-199.668;-442.008;Betim
2525.80;-199.668;-442.008;Betim
2525.80;-199.668;-442.008;Betim
2526.38;-199.102;-439.266;Belo Horizonte
2528.66;-199.102;-439.266;Belo Horizonte
2529.28;-199.102;-439.266;Belo Horizonte
2530.47;-199.321;-440.539;Contagem
2531.53;-199.321;-440.539;Contagem
2533.8;-199.668;-442.008;Betim
2533.33;-195.902;-469.438;Araxa
2538.52;-215.556;-454.364;Varginha
2539.4;-201.446;-448.912;Divinopolis
2549.73;-196.239;-432.312;Itabira
2550.74;-199.102;-439.266;Belo Horizonte
2554.6;-199.102;-439.266;Belo Horizonte
2555.17;-216.921;-452.511;Tres Coracoes
2557.14;-199.321;-440.539;Contagem
2557.14;-199.321;-440.539;Contagem
2557.14;-199.321;-440.539;Contagem
2557.14;-199.321;-440.539;Contagem
2557.90;-215.556;-454.364;Varginha
2558.79;-195.902;-469.438;Araxa
2559.58;-199.758;-438.509;Nova Lima
2573.49;-199.102;-439.266;Belo Horizonte
2574.50;-199.321;-440.539;Contagem
2583.92;-199.102;-439.266;Belo Horizonte
2592.28;-199.102;-439.266;Belo Horizonte
2592.63;-200.252;-440.569;Ibirite
2596.41;-199.166;-468.264;Tapira
2597.4;-199.448;-443.451;Juatuba
2599.37;-199.102;-439.266;Belo Horizonte
2601.26;-199.102;-439.266;Belo Horizonte
2601.26;-199.102;-439.266;Belo Horizonte
2606.66;-199.102;-439.266;Belo Horizonte
2606.79;-206.634;-437.846;Conselheiro Lafaiete
2607.45;-199.102;-439.266;Belo Horizonte
2607.45;-199.102;-439.266;Belo Horizonte
2607.45;-199.102;-439.266;Belo Horizonte
2607.45;-199.102;-439.266;Belo Horizonte
2607.45;-199.102;-439.266;Belo Horizonte
2607.45;-199.102;-439.266;Belo Horizonte
2607.77;-210.932;-450.896;Perdões
2612.50;-199.758;-438.509;Nova Lima
2613.64;-199.102;-439.266;Belo Horizonte
2614.87;-199.321;-440.539;Contagem
2614.87;-199.321;-440.539;Contagem
2615.81;-199.102;-439.266;Belo Horizonte
2620.46;-195.902;-469.438;Araxa
2622.81;-199.102;-439.266;Belo Horizonte
2626.48;-199.102;-439.266;Belo Horizonte
2630.54;-199.321;-440.539;Contagem
2641.34;-199.102;-439.266;Belo Horizonte
2641.55;-199.102;-439.266;Belo Horizonte
2641.55;-199.102;-439.266;Belo Horizonte
2641.65;-199.102;-439.266;Belo Horizonte
2641.65;-199.102;-439.266;Belo Horizonte
2643.38;-199.102;-439.266;Belo Horizonte
2647.91;-199.102;-439.266;Belo Horizonte
2647.92;-199.102;-439.266;Belo Horizonte
2648.73;-199.102;-439.266;Belo Horizonte
2649.7;-196.397;-438.932;Lagoa Santa
2649.65;-199.102;-439.266;Belo Horizonte
2649.65;-199.102;-439.266;Belo Horizonte
2649.65;-199.102;-439.266;Belo Horizonte
2649.65;-199.102;-439.266;Belo Horizonte
2649.65;-199.102;-439.266;Belo Horizonte
2657.20;-199.102;-439.266;Belo Horizonte
2667.17;-199.321;-440.539;Contagem
2671.4;-199.102;-439.266;Belo Horizonte
2672.17;-223.768;-417.848;Macae
2672.17;-223.768;-417.848;Macae
2673.37;-199.102;-439.266;Belo Horizonte
2675.20;-199.102;-439.266;Belo Horizonte
2677.66;-199.102;-439.266;Belo Horizonte
2683.3;-199.102;-439.266;Belo Horizonte
2687.60;-201.446;-448.912;Divinopolis
2688.30;-199.102;-439.266;Belo Horizonte
2690.18;-199.102;-439.266;Belo Horizonte
2695.20;-199.668;-442.008;Betim
2703.66;-199.102;-439.266;Belo Horizonte
2706.68;-199.102;-439.266;Belo Horizonte
2707.72;-199.758;-438.509;Nova Lima
2708.27;-199.102;-439.266;Belo Horizonte
2714.58;-199.102;-439.266;Belo Horizonte
2720.52;-199.321;-440.539;Contagem
2723.51;-199.102;-439.266;Belo Horizonte
2725.14;-199.102;-439.266;Belo Horizonte
2726.91;-199.102;-439.266;Belo Horizonte
2729.66;-207.559;-428.742;Viçosa
2732.95;-199.102;-439.266;Belo Horizonte
2735.17;-199.102;-439.266;Belo Horizonte
2735.17;-199.102;-439.266;Belo Horizonte
2735.17;-199.102;-439.266;Belo Horizonte
2735.17;-199.102;-439.266;Belo Horizonte
2735.17;-199.102;-439.266;Belo Horizonte
2737.83;-199.102;-439.266;Belo Horizonte
2737.83;-199.102;-439.266;Belo Horizonte
2737.83;-199.102;-439.266;Belo Horizonte
2738.39;-199.102;-439.266;Belo Horizonte
2748.43;-199.102;-439.266;Belo Horizonte
2753.72;-199.668;-442.008;Betim
2761.30;-199.321;-440.539;Contagem
2764.80;-199.102;-439.266;Belo Horizonte
2764.80;-199.102;-439.266;Belo Horizonte
2770.20;-199.102;-439.266;Belo Horizonte
2770.92;-201.446;-448.912;Divinopolis
2774.93;-199.321;-440.539;Contagem
2777.15;-199.102;-439.266;Belo Horizonte
2779.88;-200.367;-441.446;Sarzedo
2780.77;-217.595;-433.398;Juiz de Fora
2781.32;-196.282;-439.931;Confins
2781.96;-199.102;-439.266;Belo Horizonte
2783.80;-199.102;-439.266;Belo Horizonte
2784.13;-229.129;-432.003;Rio de Janeiro
2784.13;-223.768;-417.848;Macae
2784.13;-223.768;-417.848;Macae
2784.13;-229.129;-432.003;Rio de Janeiro
2785.73;-200.252;-440.569;Ibirite
2791.33;-199.102;-439.266;Belo Horizonte
2791.60;-199.102;-439.266;Belo Horizonte
2791.60;-199.102;-439.266;Belo Horizonte
2791.60;-199.102;-439.266;Belo Horizonte
2798.81;-199.102;-439.266;Belo Horizonte
2806.25;-199.102;-439.266;Belo Horizonte
2808.68;-199.102;-439.266;Belo Horizonte
2808.82;-199.102;-439.266;Belo Horizonte
2810.24;-199.668;-442.008;Betim
2811.66;-199.102;-439.266;Belo Horizonte
2811.66;-199.102;-439.266;Belo Horizonte
2818.2;-197.548;-438.497;Santa Luzia
2819.34;-201.446;-448.912;Divinopolis
2820.72;-199.102;-439.266;Belo Horizonte
2825.76;-199.102;-439.266;Belo Horizonte
2828.68;-188.545;-419.555;Governador Valadares
2830.43;-199.321;-440.539;Contagem
2830.69;-199.668;-442.008;Betim
2833.31;-199.321;-440.539;Contagem
2833.38;-211.311;-442.526;Sao Joao del Rei
2834.44;-199.102;-439.266;Belo Horizonte
2839.84;-195.902;-469.438;Araxa
2839.84;-195.902;-469.438;Araxa
2840.63;-199.102;-439.266;Belo Horizonte
2842.98;-199.668;-442.008;Betim
2844.38;-199.321;-440.539;Contagem
2845.30;-199.102;-439.266;Belo Horizonte
2847.59;-199.102;-439.266;Belo Horizonte
2847.59;-199.102;-439.266;Belo Horizonte
2850.38;-199.102;-439.266;Belo Horizonte
2850.40;-199.102;-439.266;Belo Horizonte
2851.51;-199.102;-439.266;Belo Horizonte
2853.43;-199.102;-439.266;Belo Horizonte
2856.29;-199.102;-439.266;Belo Horizonte
2856.79;-199.102;-439.266;Belo Horizonte
2857.80;-194.703;-425.476;Ipatinga
2859.18;-199.321;-440.539;Contagem
2860.93;-199.321;-440.539;Contagem
2863.11;-199.102;-439.266;Belo Horizonte
2865.43;-199.102;-439.266;Belo Horizonte
2865.44;-199.102;-439.266;Belo Horizonte
2871.30;-203.155;-403.128;Vitoria
2873.91;-199.102;-439.266;Belo Horizonte
2874.72;-199.102;-439.266;Belo Horizonte
2874.72;-199.102;-439.266;Belo Horizonte
2874.72;-199.102;-439.266;Belo Horizonte
2885.93;-194.703;-425.476;Ipatinga
2887.4;-199.321;-440.539;Contagem
2887.4;-199.321;-440.539;Contagem
2887.73;-199.102;-439.266;Belo Horizonte
2888.63;-199.102;-439.266;Belo Horizonte
2889.92;-199.668;-442.008;Betim
2897.94;-199.102;-439.266;Belo Horizonte
2897.94;-199.102;-439.266;Belo Horizonte
2899.34;-199.102;-439.266;Belo Horizonte
2899.77;-193.434;-472.963;Perdizes
2900.15;-199.102;-439.266;Belo Horizonte
2900.38;-199.102;-439.266;Belo Horizonte
2900.71;-199.102;-439.266;Belo Horizonte
2905.46;-188.545;-419.555;Governador Valadares
2907.65;-203.796;-43.512;Ouro Preto
2908.98;-199.102;-439.266;Belo Horizonte
2922.30;-195.902;-469.438;Araxa
2922.79;-199.102;-439.266;Belo Horizonte
2922.79;-199.102;-439.266;Belo Horizonte
2922.79;-199.102;-439.266;Belo Horizonte
2932.93;-199.102;-439.266;Belo Horizonte
2936.1;-199.668;-442.008;Betim
2940.28;-199.321;-440.539;Contagem
2943.10;-199.668;-442.008;Betim
2943.10;-199.668;-442.008;Betim
2943.10;-199.668;-442.008;Betim
2943.10;-199.668;-442.008;Betim
2943.10;-199.668;-442.008;Betim
2949.65;-199.102;-439.266;Belo Horizonte
2949.66;-199.102;-439.266;Belo Horizonte
2953.91;-199.321;-440.539;Contagem
2954.60;-194.703;-425.476;Ipatinga
2967.80;-199.102;-439.266;Belo Horizonte
2970.24;-199.102;-439.266;Belo Horizonte
2973.80;-199.102;-439.266;Belo Horizonte
2978.40;-199.102;-439.266;Belo Horizonte
2981.23;-215.556;-454.364;Varginha
2983.32;-199.102;-439.266;Belo Horizonte
2995.86;-199.102;-439.266;Belo Horizonte
2995.86;-199.102;-439.266;Belo Horizonte
3000.96;-199.102;-439.266;Belo Horizonte
3000.96;-199.102;-439.266;Belo Horizonte
3003.67;-199.321;-440.539;Contagem
3003.67;-199.321;-440.539;Contagem
3006.25;-199.102;-439.266;Belo Horizonte
3010.2;-199.102;-439.266;Belo Horizonte
3011.59;-199.321;-440.539;Contagem
3014.29;-19.884;-438.263;Sabara
3014.76;-199.102;-439.266;Belo Horizonte
3018.31;-199.102;-439.266;Belo Horizonte
3018.45;-199.102;-439.266;Belo Horizonte
3018.45;-199.102;-439.266;Belo Horizonte
3018.45;-199.102;-439.266;Belo Horizonte
3018.45;-199.102;-439.266;Belo Horizonte
3022.80;-199.102;-439.266;Belo Horizonte
3028.50;-199.102;-439.266;Belo Horizonte
3028.50;-199.102;-439.266;Belo Horizonte
3028.50;-199.102;-439.266;Belo Horizonte
3028.50;-199.102;-439.266;Belo Horizonte
3041.60;-201.446;-448.912;Divinopolis
3042.97;-199.321;-440.539;Contagem
3044.67;-199.102;-439.266;Belo Horizonte
3048.79;-199.102;-439.266;Belo Horizonte
3048.90;-199.668;-442.008;Betim
3049.82;-199.102;-439.266;Belo Horizonte
3049.87;-199.102;-439.266;Belo Horizonte
3050.73;-199.794;-444.318;Mateus Leme
3051.59;-193.434;-472.963;Perdizes
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3052.82;-199.102;-439.266;Belo Horizonte
3058.70;-182.413;-436.031;Diamantina
3058.70;-199.102;-439.266;Belo Horizonte
3058.70;-199.102;-439.266;Belo Horizonte
3061.67;-199.102;-439.266;Belo Horizonte
3062.10;-195.902;-469.438;Araxa
3063.6;-199.321;-440.539;Contagem
3076.39;-199.102;-439.266;Belo Horizonte
3077.60;-199.668;-442.008;Betim
3081.22;-195.902;-469.438;Araxa
3081.40;-199.102;-439.266;Belo Horizonte
3089.86;-199.102;-439.266;Belo Horizonte
3091.51;-199.102;-439.266;Belo Horizonte
3102.30;-199.102;-439.266;Belo Horizonte
3109.51;-199.102;-439.266;Belo Horizonte
3110.40;-215.556;-454.364;Varginha
3110.40;-199.102;-439.266;Belo Horizonte
3110.80;-197.548;-438.497;Santa Luzia
3113.14;-199.102;-439.266;Belo Horizonte
3118.67;-215.556;-454.364;Varginha
3119.10;-199.321;-440.539;Contagem
3119.30;-199.102;-439.266;Belo Horizonte
3119.36;-199.102;-439.266;Belo Horizonte
3119.36;-199.102;-439.266;Belo Horizonte
3119.36;-199.102;-439.266;Belo Horizonte
3119.36;-199.102;-439.266;Belo Horizonte
3119.70;-199.102;-439.266;Belo Horizonte
3119.77;-193.434;-472.963;Perdizes
3121.76;-199.102;-439.266;Belo Horizonte
3121.76;-199.102;-439.266;Belo Horizonte
3126.31;-199.102;-439.266;Belo Horizonte
3126.31;-199.102;-439.266;Belo Horizonte
3126.31;-199.102;-439.266;Belo Horizonte
3126.31;-199.102;-439.266;Belo Horizonte
3126.31;-199.102;-439.266;Belo Horizonte
3132.34;-199.102;-439.266;Belo Horizonte
3147.40;-199.102;-439.266;Belo Horizonte
3147.48;-199.102;-439.266;Belo Horizonte
3148.7;-199.102;-439.266;Belo Horizonte
3148.7;-199.102;-439.266;Belo Horizonte
3152.64;-199.102;-439.266;Belo Horizonte
3166.80;-212.168;-446.138;Nazareno
3169.38;-199.102;-439.266;Belo Horizonte
3169.38;-199.102;-439.266;Belo Horizonte
3169.38;-199.102;-439.266;Belo Horizonte
3169.38;-199.102;-439.266;Belo Horizonte
3169.38;-199.102;-439.266;Belo Horizonte
3169.38;-199.102;-439.266;Belo Horizonte
3169.38;-199.102;-439.266;Belo Horizonte
3169.38;-199.102;-439.266;Belo Horizonte
3169.94;-199.668;-442.008;Betim
3187.98;-199.102;-439.266;Belo Horizonte
3191.35;-199.102;-439.266;Belo Horizonte
3211.64;-199.102;-439.266;Belo Horizonte
3212.82;-206.982;-44.829;Oliveira
3222.14;-199.102;-439.266;Belo Horizonte
3223.67;-199.102;-439.266;Belo Horizonte
3225.81;-199.102;-439.266;Belo Horizonte
3226.22;-199.102;-439.266;Belo Horizonte
3227.29;-199.321;-440.539;Contagem
3230.10;-199.668;-442.008;Betim
3230.25;-199.321;-440.539;Contagem
3230.80;-199.102;-439.266;Belo Horizonte
3230.80;-199.102;-439.266;Belo Horizonte
3230.80;-199.102;-439.266;Belo Horizonte
3231.35;-199.321;-440.539;Contagem
3231.88;-199.102;-439.266;Belo Horizonte
3232.26;-229.129;-432.003;Rio de Janeiro
3232.54;-199.102;-439.266;Belo Horizonte
3233.57;-199.102;-439.266;Belo Horizonte
3233.57;-199.102;-439.266;Belo Horizonte
3236.88;-199.102;-439.266;Belo Horizonte
3236.88;-199.102;-439.266;Belo Horizonte
3239.73;-197.548;-438.497;Santa Luzia
3240.82;-199.668;-442.008;Betim
3242.4;-199.102;-439.266;Belo Horizonte
3248.60;-199.102;-439.266;Belo Horizonte
3249.6;-199.102;-439.266;Belo Horizonte
3250.1;-199.102;-439.266;Belo Horizonte
3251.29;-199.321;-440.539;Contagem
3259.10;-214.256;-459.477;Alfenas
3278.63;-199.102;-439.266;Belo Horizonte
3279.46;-199.102;-439.266;Belo Horizonte
3290.40;-201.446;-448.912;Divinopolis
3294.35;-199.102;-439.266;Belo Horizonte
3301.93;-199.102;-439.266;Belo Horizonte
3306.60;-199.102;-439.266;Belo Horizonte
3306.87;-199.102;-439.266;Belo Horizonte
3306.87;-199.102;-439.266;Belo Horizonte
3306.87;-199.102;-439.266;Belo Horizonte
3308.53;-199.102;-439.266;Belo Horizonte
3312.41;-210.127;-428.361;Visconde do Rio Branco
3312.61;-199.668;-442.008;Betim
3315.36;-199.102;-439.266;Belo Horizonte
3316.32;-199.321;-440.539;Contagem
3316.80;-199.102;-439.266;Belo Horizonte
3317.4;-194.749;-465.474;Ibia
3321.82;-199.668;-442.008;Betim
3322.95;-199.321;-440.539;Contagem
3327.84;-199.102;-439.266;Belo Horizonte
3327.84;-199.102;-439.266;Belo Horizonte
3327.84;-199.102;-439.266;Belo Horizonte
3327.84;-199.102;-439.266;Belo Horizonte
3327.84;-199.102;-439.266;Belo Horizonte
3327.84;-199.102;-439.266;Belo Horizonte
3327.84;-199.102;-439.266;Belo Horizonte
3327.84;-199.102;-439.266;Belo Horizonte
3330.48;-199.102;-439.266;Belo Horizonte
3330.94;-199.758;-438.509;Nova Lima
3333.79;-21.931;-426.046;Carmo
3334.32;-199.668;-442.008;Betim
3336.80;-199.102;-439.266;Belo Horizonte
3338.13;-21.248;-450.009;Lavras
3340.94;-199.102;-439.266;Belo Horizonte
3352.27;-199.102;-439.266;Belo Horizonte
3354.89;-199.668;-442.008;Betim
3354.89;-199.668;-442.008;Betim
3358.34;-199.102;-439.266;Belo Horizonte
3359.45;-199.102;-439.266;Belo Horizonte
3368.50;-199.102;-439.266;Belo Horizonte
3368.50;-199.102;-439.266;Belo Horizonte
3368.50;-199.102;-439.266;Belo Horizonte
3368.50;-199.102;-439.266;Belo Horizonte
3368.50;-199.102;-439.266;Belo Horizonte
3368.50;-199.102;-439.266;Belo Horizonte
3368.50;-199.102;-439.266;Belo Horizonte
3368.50;-199.102;-439.266;Belo Horizonte
3368.50;-199.102;-439.266;Belo Horizonte
3368.50;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.7;-199.102;-439.266;Belo Horizonte
3371.55;-199.668;-442.008;Betim
3379.1;-199.102;-439.266;Belo Horizonte
3384.60;-199.668;-442.008;Betim
3386.85;-199.102;-439.266;Belo Horizonte
3387.96;-199.102;-439.266;Belo Horizonte
3389.55;-199.102;-439.266;Belo Horizonte
3397.11;-199.102;-439.266;Belo Horizonte
3399.51;-199.166;-468.264;Tapira
3420.45;-199.102;-439.266;Belo Horizonte
3420.45;-199.102;-439.266;Belo Horizonte
3421.8;-199.102;-439.266;Belo Horizonte
3429.49;-199.102;-439.266;Belo Horizonte
3430.60;-199.102;-439.266;Belo Horizonte
3430.71;-199.102;-439.266;Belo Horizonte
3434.1;-199.102;-439.266;Belo Horizonte
3435.1;-199.102;-439.266;Belo Horizonte
3440.84;-199.102;-439.266;Belo Horizonte
3444.80;-199.102;-439.266;Belo Horizonte
3445.92;-199.102;-439.266;Belo Horizonte
3445.92;-199.102;-439.266;Belo Horizonte
3451.80;-194.703;-425.476;Ipatinga
3458.17;-199.668;-442.008;Betim
3460.98;-199.321;-440.539;Contagem
3461.1;-199.102;-439.266;Belo Horizonte
3466.29;-195.902;-469.438;Araxa
3469.44;-199.102;-439.266;Belo Horizonte
3469.44;-199.102;-439.266;Belo Horizonte
3469.44;-199.102;-439.266;Belo Horizonte
3469.44;-199.102;-439.266;Belo Horizonte
3477.98;-199.758;-438.509;Nova Lima
3480.19;-199.102;-439.266;Belo Horizonte
3482.26;-199.102;-439.266;Belo Horizonte
3482.36;-223.768;-417.848;Macae
3482.82;-199.668;-442.008;Betim
3484.95;-217.595;-433.398;Juiz de Fora
3486.34;-199.758;-438.509;Nova Lima
3486.70;-199.102;-439.266;Belo Horizonte
3494.24;-199.102;-439.266;Belo Horizonte
3494.24;-199.102;-439.266;Belo Horizonte
3494.24;-199.102;-439.266;Belo Horizonte
3494.24;-199.102;-439.266;Belo Horizonte
3500.64;-199.102;-439.266;Belo Horizonte
3503.62;-199.102;-439.266;Belo Horizonte
3510.87;-199.102;-439.266;Belo Horizonte
3520.27;-203.796;-43.512;Ouro Preto
3521.70;-199.102;-439.266;Belo Horizonte
3523.9;-199.102;-439.266;Belo Horizonte
3526.40;-199.102;-439.266;Belo Horizonte
3536.93;-199.102;-439.266;Belo Horizonte
3536.93;-199.102;-439.266;Belo Horizonte
3536.93;-199.102;-439.266;Belo Horizonte
3536.93;-199.102;-439.266;Belo Horizonte
3538.86;-201.983;-444.211;Itatiaiuçu
3544.1;-199.102;-439.266;Belo Horizonte
3545.62;-199.102;-439.266;Belo Horizonte
3548.50;-199.102;-439.266;Belo Horizonte
3549.60;-199.758;-438.509;Nova Lima
3552.93;-199.102;-439.266;Belo Horizonte
3555.54;-199.102;-439.266;Belo Horizonte
3564.51;-199.102;-439.266;Belo Horizonte
3564.51;-217.595;-433.398;Juiz de Fora
3568.38;-213.924;-426.896;Cataguases
3568.92;-199.321;-440.539;Contagem
3574.23;-195.902;-469.438;Araxa
3574.23;-195.902;-469.438;Araxa
3574.32;-195.902;-469.438;Araxa
3576.28;-199.102;-439.266;Belo Horizonte
3578.74;-200.252;-440.569;Ibirite
3580.98;-199.102;-439.266;Belo Horizonte
3582.58;-199.102;-439.266;Belo Horizonte
3582.58;-199.102;-439.266;Belo Horizonte
3582.58;-199.102;-439.266;Belo Horizonte
3582.99;-199.102;-439.266;Belo Horizonte
3591.47;-199.102;-439.266;Belo Horizonte
3596.25;-199.102;-439.266;Belo Horizonte
3596.25;-199.102;-439.266;Belo Horizonte
3597.94;-199.102;-439.266;Belo Horizonte
3599.37;-199.102;-439.266;Belo Horizonte
3601.14;-199.102;-439.266;Belo Horizonte
3607.23;-199.102;-439.266;Belo Horizonte
3614.67;-223.768;-417.848;Macae
3614.67;-187.214;-398.579;Sao Mateus
3617.25;-199.102;-439.266;Belo Horizonte
3621.60;-199.758;-438.509;Nova Lima
3621.96;-193.434;-472.963;Perdizes
3625.91;-199.102;-439.266;Belo Horizonte
3627.75;-199.102;-439.266;Belo Horizonte
3629.9;-199.102;-439.266;Belo Horizonte
3632.2;-199.102;-439.266;Belo Horizonte
3637.56;-199.102;-439.266;Belo Horizonte
3638.95;-199.102;-439.266;Belo Horizonte
3642.82;-199.758;-438.509;Nova Lima
3644.83;-199.102;-439.266;Belo Horizonte
3659.95;-199.102;-439.266;Belo Horizonte
3660.89;-199.102;-439.266;Belo Horizonte
3662.35;-199.668;-442.008;Betim
3662.85;-199.102;-439.266;Belo Horizonte
3663.84;-199.102;-439.266;Belo Horizonte
3668.85;-199.102;-439.266;Belo Horizonte
3668.95;-199.102;-439.266;Belo Horizonte
3668.95;-199.102;-439.266;Belo Horizonte
3668.95;-199.102;-439.266;Belo Horizonte
3674.52;-199.321;-440.539;Contagem
3677.40;-200.818;-445.801;Itaúna
3682.36;-199.321;-440.539;Contagem
3707.9;-199.102;-439.266;Belo Horizonte
3707.56;-199.102;-439.266;Belo Horizonte
3717.5;-199.102;-439.266;Belo Horizonte
3725.53;-199.102;-439.266;Belo Horizonte
3726.44;-199.102;-439.266;Belo Horizonte
3732.91;-199.102;-439.266;Belo Horizonte
3735.91;-199.102;-439.266;Belo Horizonte
3738.64;-199.321;-440.539;Contagem
3738.75;-199.321;-440.539;Contagem
3750.6;-194.569;-442.413;Sete Lagoas
3752.34;-199.102;-439.266;Belo Horizonte
3756.38;-199.102;-439.266;Belo Horizonte
3759.88;-199.321;-440.539;Contagem
3762.12;-199.102;-439.266;Belo Horizonte
3770.67;-199.102;-439.266;Belo Horizonte
3771.66;-199.102;-439.266;Belo Horizonte
3785.52;-199.102;-439.266;Belo Horizonte
